,entity,tag,Sentence #,POS
1158,t,0,0,NN
1159,,0,0,.
1160,The,0,0,DT
1161,server,0,0,NN
1162,awaits,0,0,NNS
1163,confirmation,0,0,NN
1164,of,0,0,IN
1165,,0,0,.
1166,d,0,0,NN
1167,k,0,0,NN
1168,,0,0,.
1169,via,0,0,IN
1170,SETCLIENTID_CONFIRM,0,0,NN
1171,,0,0,.
1172,d,0,0,NN
1173,t,0,0,NN
1174,,0,0,.
1175,NULL.,0,0,NNP
1176,The,0,0,DT
1177,server,0,0,NN
1178,does,0,0,VBZ
1179,NOT,0,0,NN
1180,remove,0,0,VB
1181,client,0,0,NN
1182,lock/share/delegation,0,0,NN
1183,state,0,0,NN
1184,for,0,0,IN
1185,x,0,0,NN
1186,The,0,0,DT
1187,server,0,0,NN
1188,generates,0,0,NNS
1189,the,0,0,DT
1190,clientid,0,0,NN
1191,and,0,0,CC
1192,setclientid_confirm,0,0,NN
1193,values,0,0,NNS
1194,and,0,0,CC
1195,must,0,0,MD
1196,take,0,0,VB
1197,care,0,0,NN
1198,to,0,0,TO
1199,ensure,0,0,VB
1200,that,0,0,IN
1201,these,0,0,DT
1202,values,0,0,NNS
1203,are,0,0,VBP
1204,extremely,0,0,RB
1205,unlikely,0,0,JJ
1206,to,0,0,TO
1207,ever,0,0,RB
1208,be,0,0,VB
1209,regenerated,0,0,VBN
1210,16.15.4.,0,0,CD
1211,This,0,0,DT
1212,operation,0,0,NN
1213,is,0,0,VBZ
1214,used,0,0,VBN
1215,to,0,0,TO
1216,prefix,0,0,NN
1217,a,0,0,DT
1218,sequence,0,0,NN
1219,of,0,0,IN
1220,operations,0,0,NNS
1221,to,0,0,TO
1222,be,0,0,VB
1223,performed,0,0,VBN
1224,if,0,0,IN
1225,one,0,0,CD
1226,or,0,0,CC
1227,more,0,0,RBR
1228,attributes,0,0,NNS
1229,have,0,0,VB
1230,changed,0,0,VBN
1231,on,0,0,IN
1232,some,0,0,DT
1233,file,0,0,NN
1234,system,0,0,NN
1235,object,0,0,NN
1236,NULL.,0,0,NNP
1237,If,0,0,IN
1238,all,0,0,DT
1239,the,0,0,DT
1240,attributes,Variable,0,NNS
1241,match,0,0,NN
1242,then,0,0,RB
1243,the,0,0,DT
1244,error,0,0,NN
1245,NFS4ERR_SAME,Value,0,NN
1246,must,0,0,MD
1247,be,0,0,VB
1248,returned,0,0,VBN
1249,NULL,Value,0,NN
1250,On,0,0,IN
1251,success,Value,0,NN
1252,the,0,0,DT
1253,current,Variable,0,JJ
1254,filehandle,Variable,0,NN
1255,retains,0,0,NNS
1256,its,0,0,PRP$
1257,value,Variable,0,NN
1258,NULL,Variable,0,NN
1259,16.15.5.,0,0,CD
1260,This,0,0,DT
1261,operation,0,0,NN
1262,is,0,0,VBZ
1263,useful,0,0,JJ
1264,as,0,0,IN
1265,a,0,0,DT
1266,cache,0,0,NN
1267,validation,0,0,NN
1268,operator,0,0,NN
1269,NULL.,0,0,NNP
1270,If,0,0,IN
1271,the,0,0,DT
1272,object,0,0,NN
1273,to,0,0,TO
1274,which,0,0,WDT
1275,the,0,0,DT
1276,attributes,0,0,NNS
1277,belong,0,0,NN
1278,has,0,0,VBZ
1279,changed,0,0,VBN
1280,then,0,0,RB
1281,the,0,0,DT
1282,following,0,0,VBG
1283,operations,0,0,NNS
1284,may,0,0,MD
1285,obtain,0,0,VB
1286,new,0,0,JJ
1287,data,0,0,NNS
1288,associated,0,0,VBN
1289,with,0,0,IN
1290,that,0,0,IN
1291,object,0,0,NN
1292,--,0,0,:
1293,for,0,0,IN
1294,instance,0,0,NN
1295,to,0,0,TO
1296,check,0,0,NN
1297,if,0,0,IN
1298,a,0,0,DT
1299,file,0,0,NN
1300,has,0,0,VBZ
1301,been,0,0,VBN
1302,changed,0,0,VBN
1303,and,0,0,CC
1304,obtain,0,0,VB
1305,new,0,0,JJ
1306,data,0,0,NNS
1307,if,0,0,IN
1308,it,0,0,PRP
1309,PUTFH,0,0,NN
1310,LOOKUP,0,0,NN
1311,NVERIFY,0,0,NN
1312,attrbits,0,0,NNS
1313,READ,0,0,VB
1314,0,0,0,CD
1315,In,0,0,IN
1316,the,0,0,DT
1317,case,0,0,NN
1318,that,0,0,IN
1319,a,0,0,DT
1320,RECOMMENDED,0,0,NN
1321,attribute,0,0,NN
1322,is,0,0,VBZ
1323,specified,0,0,VBN
1324,in,0,0,IN
1325,the,0,0,DT
1326,NVERIFY,0,0,NN
1327,operation,0,0,NN
1328,and,0,0,CC
1329,the,0,0,DT
1330,server,0,0,NN
1331,does,0,0,VBZ
1332,not,0,0,RB
1333,support,0,0,NN
1334,that,0,0,IN
1335,attribute,Variable,0,NN
1336,for,0,0,IN
1337,the,0,0,DT
1338,file,0,0,NN
1339,system,0,0,NN
1340,object,0,0,NN
1341,the,0,0,DT
1342,error,0,0,NN
1343,NFS4ERR_ATTRNOTSUPP,Value,0,NN
1344,is,0,0,VBZ
1345,returned,0,0,VBN
1346,to,0,0,TO
1347,the,0,0,DT
1348,client,0,0,NN
1349,NULL,Variable,0,NN
1350,When,0,0,WRB
1351,the,0,0,DT
1352,attribute,0,0,NN
1353,rdattr_error,0,0,NN
1354,or,0,0,CC
1355,any,0,0,DT
1356,write-only,0,0,RB
1357,attribute,0,0,NN
1358,e.g.,0,0,NN
1359,time_modify_set,0,0,NN
1360,is,0,0,VBZ
1361,specified,0,0,VBN
1362,the,0,0,DT
1363,error,0,0,NN
1364,NFS4ERR_INVAL,Value,0,NN
1365,is,0,0,VBZ
1366,returned,0,0,VBN
1367,to,0,0,TO
1368,the,0,0,DT
1369,client,0,0,NN
1370,NULL,Variable,0,NN
1371,16.24.4.,0,0,CD
1372,The,0,0,DT
1373,READDIR,0,0,NN
1374,operation,0,0,NN
1375,retrieves,0,0,NNS
1376,a,0,0,DT
1377,variable,0,0,JJ
1378,number,0,0,NN
1379,of,0,0,IN
1380,entries,0,0,NNS
1381,from,0,0,IN
1382,a,0,0,DT
1383,file,0,0,NN
1384,system,0,0,NN
1385,directory,0,0,NN
1386,and,0,0,CC
1387,for,0,0,IN
1388,each,0,0,DT
1389,entry,0,0,NN
1390,returns,0,0,NNS
1391,attributes,0,0,NNS
1392,that,0,0,IN
1393,were,0,0,VBD
1394,requested,0,0,VBN
1395,by,0,0,IN
1396,the,0,0,DT
1397,client,0,0,NN
1398,along,0,0,IN
1399,with,0,0,IN
1400,information,0,0,NN
1401,to,0,0,TO
1402,allow,0,0,VB
1403,the,0,0,DT
1404,client,0,0,NN
1405,to,0,0,TO
1406,request,0,0,NN
1407,additional,0,0,JJ
1408,directory,0,0,NN
1409,entries,0,0,NNS
1410,in,0,0,IN
1411,a,0,0,DT
1412,subsequent,0,0,NN
1413,READDIR,0,0,NN
1414,The,0,0,DT
1415,arguments,0,0,NNS
1416,contain,0,0,NN
1417,a,0,0,DT
1418,cookie,Variable,0,NN
1419,value,0,0,NN
1420,that,0,0,IN
1421,represents,0,0,VBZ
1422,where,Value,0,WRB
1423,the,Value,0,DT
1424,READDIR,Value,0,NN
1425,should,Value,0,MD
1426,start,Value,0,NN
1427,within,Value,0,IN
1428,the,Value,0,DT
1429,directory,Value,0,NN
1430,NULL.,0,0,NNP
1431,A,0,0,DT
1432,value,0,0,NN
1433,of,0,0,IN
1434,0,Value,0,CD
1435,zero,Value,0,NN
1436,for,0,0,IN
1437,the,0,0,DT
1438,cookie,Variable,0,NN
1439,is,0,0,VBZ
1440,used,0,0,VBN
1441,to,0,0,TO
1442,start,0,0,NN
1443,reading,0,0,NN
1444,at,0,0,IN
1445,the,0,0,DT
1446,beginning,0,0,VBG
1447,of,0,0,IN
1448,the,0,0,DT
1449,directory,0,0,NN
1450,NULL.,0,0,NNP
1451,For,0,0,IN
1452,subsequent,0,0,NN
1453,READDIR,0,0,NN
1454,requests,0,0,NNS
1455,the,0,0,DT
1456,client,0,0,NN
1457,specifies,0,0,NNS
1458,a,Variable,0,DT
1459,cookie,Variable,0,NN
1460,value,Variable,0,NN
1461,that,0,0,IN
1462,is,0,0,VBZ
1463,provided,Value,0,VBN
1464,by,Value,0,IN
1465,the,Value,0,DT
1466,server,Value,0,NN
1467,in,Value,0,IN
1468,a,Value,0,DT
1469,previous,Value,0,JJ
1470,READDIR,Value,0,NN
1471,request,Value,0,NN
1472,The,0,0,DT
1473,cookieverf,0,0,NN
1474,value,0,0,NN
1475,should,0,0,MD
1476,be,0,0,VB
1477,set,0,0,NN
1478,to,0,0,TO
1479,0,0,0,CD
1480,zero,0,0,NN
1481,when,0,0,WRB
1482,the,0,0,DT
1483,cookie,0,0,NN
1484,value,0,0,NN
1485,is,0,0,VBZ
1486,0,0,0,CD
1487,zero,0,0,NN
1488,first,0,0,RB
1489,directory,0,0,NN
1490,read,0,0,NN
1491,NULL.,0,0,NNP
1492,On,0,0,IN
1493,subsequent,0,0,NN
1494,requests,0,0,NNS
1495,it,0,0,PRP
1496,should,0,0,MD
1497,be,0,0,VB
1498,a,0,0,DT
1499,cookieverf,0,0,NN
1500,as,0,0,IN
1501,returned,0,0,VBN
1502,by,0,0,IN
1503,the,0,0,DT
1504,server,0,0,NN
1505,NULL.,0,0,NNP
1506,The,0,0,DT
1507,cookieverf,0,0,NN
1508,must,0,0,MD
1509,match,0,0,NN
1510,that,0,0,IN
1511,returned,0,0,VBN
1512,by,0,0,IN
1513,the,0,0,DT
1514,READDIR,0,0,NN
1515,in,0,0,IN
1516,which,0,0,WDT
1517,the,0,0,DT
1518,cookie,0,0,NN
1519,was,0,0,VBD
1520,acquired,0,0,VBN
1521,NULL.,0,0,NNP
1522,If,0,0,IN
1523,the,0,0,DT
1524,server,0,0,NN
1525,determines,0,0,NNS
1526,that,0,0,IN
1527,the,0,0,DT
1528,cookieverf,Variable,0,NN
1529,is,0,0,VBZ
1530,no,0,0,DT
1531,longer,0,0,NN
1532,valid,Value,0,JJ
1533,for,0,0,IN
1534,the,0,0,DT
1535,directory,0,0,NN
1536,the,0,0,DT
1537,error,0,0,NN
1538,NFS4ERR_NOT_SAME,Value,0,NN
1539,must,0,0,MD
1540,be,0,0,VB
1541,returned,0,0,VBN
1542,NULL,Variable,0,NN
1543,The,0,0,DT
1544,dircount,0,0,NN
1545,portion,0,0,NN
1546,of,0,0,IN
1547,the,0,0,DT
1548,argument,0,0,NN
1549,is,0,0,VBZ
1550,a,0,0,DT
1551,hint,0,0,NN
1552,of,0,0,IN
1553,the,0,0,DT
1554,maximum,0,0,NN
1555,number,0,0,NN
1556,of,0,0,IN
1557,bytes,0,0,NNS
1558,of,0,0,IN
1559,directory,0,0,NN
1560,information,0,0,NN
1561,that,0,0,IN
1562,should,0,0,MD
1563,be,0,0,VB
1564,returned,0,0,VBN
1565,NULL.,0,0,NNP
1566,This,0,0,DT
1567,value,0,0,NN
1568,represents,0,0,VBZ
1569,the,0,0,DT
1570,length,0,0,NN
1571,of,0,0,IN
1572,the,0,0,DT
1573,names,0,0,NNS
1574,of,0,0,IN
1575,the,0,0,DT
1576,directory,0,0,NN
1577,entries,0,0,NNS
1578,and,0,0,CC
1579,the,0,0,DT
1580,cookie,0,0,NN
1581,value,0,0,NN
1582,for,0,0,IN
1583,these,0,0,DT
1584,entries,0,0,NNS
1585,NULL.,0,0,NNP
1586,This,0,0,DT
1587,length,0,0,NN
1588,represents,0,0,VBZ
1589,the,0,0,DT
1590,XDR,0,0,NN
1591,encoding,0,0,VBG
1592,of,0,0,IN
1593,the,0,0,DT
1594,data,0,0,NNS
1595,names,0,0,NNS
1596,and,0,0,CC
1597,cookies,0,0,NNS
1598,and,0,0,CC
1599,not,0,0,RB
1600,the,0,0,DT
1601,length,0,0,NN
1602,in,0,0,IN
1603,the,0,0,DT
1604,native,0,0,JJ
1605,format,0,0,NN
1606,of,0,0,IN
1607,the,0,0,DT
1608,server,0,0,NN
1609,The,0,0,DT
1610,maxcount,0,0,NN
1611,value,0,0,NN
1612,of,0,0,IN
1613,the,0,0,DT
1614,argument,0,0,NN
1615,is,0,0,VBZ
1616,the,0,0,DT
1617,maximum,0,0,NN
1618,number,0,0,NN
1619,of,0,0,IN
1620,bytes,0,0,NNS
1621,for,0,0,IN
1622,the,0,0,DT
1623,result,0,0,NN
1624,NULL.,0,0,NNP
1625,This,0,0,DT
1626,maximum,0,0,NN
1627,size,0,0,NN
1628,represents,0,0,VBZ
1629,all,0,0,DT
1630,of,0,0,IN
1631,the,0,0,DT
1632,data,0,0,NNS
1633,being,0,0,VBG
1634,returned,0,0,VBN
1635,within,0,0,IN
1636,the,0,0,DT
1637,READDIR4resok,0,0,NN
1638,structure,0,0,NN
1639,and,0,0,CC
1640,includes,0,0,VBZ
1641,the,0,0,DT
1642,XDR,0,0,NN
1643,overhead,0,0,NN
1644,NULL.,0,0,NNP
1645,The,0,0,DT
1646,server,0,0,NN
1647,may,0,0,MD
1648,return,0,0,NN
1649,less,0,0,RBR
1650,data,0,0,NNS
1651,NULL.,0,0,NNP
1652,If,0,0,IN
1653,the,0,0,DT
1654,server,0,0,NN
1655,is,0,0,VBZ
1656,unable,0,0,JJ
1657,to,0,0,TO
1658,return,0,0,NN
1659,a,0,0,DT
1660,single,0,0,JJ
1661,directory,0,0,NN
1662,entry,0,0,NN
1663,within,0,0,IN
1664,the,0,0,DT
1665,maxcount,0,0,NN
1666,limit,0,0,NN
1667,the,0,0,DT
1668,error,0,0,NN
1669,NFS4ERR_TOOSMALL,0,0,NN
1670,will,0,0,MD
1671,be,0,0,VB
1672,returned,0,0,VBN
1673,to,0,0,TO
1674,the,0,0,DT
1675,client,0,0,NN
1676,Finally,0,0,RB
1677,attr_request,0,0,NN
1678,represents,0,0,VBZ
1679,the,0,0,DT
1680,list,0,0,NN
1681,of,0,0,IN
1682,attributes,0,0,NNS
1683,to,0,0,TO
1684,be,0,0,VB
1685,returned,0,0,VBN
1686,for,0,0,IN
1687,each,0,0,DT
1688,directory,0,0,NN
1689,entry,0,0,NN
1690,supplied,0,0,VBN
1691,by,0,0,IN
1692,the,0,0,DT
1693,server,0,0,NN
1694,On,0,0,IN
1695,successful,0,0,JJ
1696,return,0,0,NN
1697,the,0,0,DT
1698,server's,0,0,NN
1699,response,0,0,NN
1700,will,0,0,MD
1701,provide,0,0,NN
1702,a,0,0,DT
1703,list,0,0,NN
1704,of,0,0,IN
1705,directory,0,0,NN
1706,entries,0,0,NNS
1707,NULL.,0,0,NNP
1708,Each,0,0,DT
1709,of,0,0,IN
1710,these,0,0,DT
1711,entries,0,0,NNS
1712,contains,0,0,NNS
1713,the,0,0,DT
1714,name,0,0,NN
1715,of,0,0,IN
1716,the,0,0,DT
1717,directory,0,0,NN
1718,entry,0,0,NN
1719,a,0,0,DT
1720,cookie,0,0,NN
1721,value,0,0,NN
1722,for,0,0,IN
1723,that,0,0,IN
1724,entry,0,0,NN
1725,and,0,0,CC
1726,the,0,0,DT
1727,associated,0,0,VBN
1728,attributes,0,0,NNS
1729,as,0,0,IN
1730,requested,0,0,VBN
1731,NULL.,0,0,NNP
1732,The,0,0,DT
1733,"""eof""",0,0,``
1734,flag,0,0,NN
1735,has,0,0,VBZ
1736,a,0,0,DT
1737,value,0,0,NN
1738,of,0,0,IN
1739,TRUE,0,0,NN
1740,if,0,0,IN
1741,there,0,0,RB
1742,are,0,0,VBP
1743,no,0,0,DT
1744,more,0,0,RBR
1745,entries,0,0,NNS
1746,in,0,0,IN
1747,the,0,0,DT
1748,directory,0,0,NN
1749,The,0,0,DT
1750,cookie,0,0,NN
1751,value,0,0,NN
1752,is,0,0,VBZ
1753,only,0,0,RB
1754,meaningful,0,0,NN
1755,to,0,0,TO
1756,the,0,0,DT
1757,server,0,0,NN
1758,and,0,0,CC
1759,is,0,0,VBZ
1760,used,0,0,VBN
1761,as,0,0,IN
1762,a,0,0,DT
1763,"""bookmark""",0,0,``
1764,for,0,0,IN
1765,the,0,0,DT
1766,directory,0,0,NN
1767,entry,0,0,NN
1768,NULL.,0,0,NNP
1769,As,0,0,IN
1770,mentioned,0,0,VBN
1771,this,0,0,DT
1772,cookie,0,0,NN
1773,is,0,0,VBZ
1774,used,0,0,VBN
1775,by,0,0,IN
1776,the,0,0,DT
1777,client,0,0,NN
1778,for,0,0,IN
1779,subsequent,0,0,NN
1780,READDIR,0,0,NN
1781,operations,0,0,NNS
1782,so,0,0,RB
1783,that,0,0,IN
1784,it,0,0,PRP
1785,may,0,0,MD
1786,continue,0,0,NN
1787,reading,0,0,NN
1788,a,0,0,DT
1789,directory,0,0,NN
1790,NULL.,0,0,NNP
1791,The,0,0,DT
1792,cookie,0,0,NN
1793,is,0,0,VBZ
1794,similar,0,0,JJ
1795,in,0,0,IN
1796,concept,0,0,NN
1797,to,0,0,TO
1798,a,0,0,DT
1799,READ,0,0,VB
1800,offset,0,0,NN
1801,but,0,0,CC
1802,should,0,0,MD
1803,not,0,0,RB
1804,be,0,0,VB
1805,interpreted,0,0,VBN
1806,as,0,0,IN
1807,such,0,0,JJ
1808,by,0,0,IN
1809,the,0,0,DT
1810,client,0,0,NN
1811,NULL.,0,0,NNP
1812,The,0,0,DT
1813,server,0,0,NN
1814,SHOULD,0,0,MD
1815,try,0,0,NN
1816,to,0,0,TO
1817,accept,0,0,NN
1818,cookie,0,0,NN
1819,values,0,0,NNS
1820,issued,0,0,VBN
1821,with,0,0,IN
1822,READDIR,0,0,NN
1823,responses,0,0,NNS
1824,even,0,0,RB
1825,if,0,0,IN
1826,the,0,0,DT
1827,directory,0,0,NN
1828,has,0,0,VBZ
1829,been,0,0,VBN
1830,modified,0,0,VBN
1831,between,0,0,IN
1832,the,0,0,DT
1833,READDIR,0,0,NN
1834,calls,0,0,NNS
1835,but,0,0,CC
1836,MAY,0,0,NNP
1837,return,0,0,NN
1838,NFS4ERR_NOT_VALID,0,0,NN
1839,if,0,0,IN
1840,this,0,0,DT
1841,is,0,0,VBZ
1842,not,0,0,RB
1843,possible,0,0,JJ
1844,as,0,0,IN
1845,might,0,0,MD
1846,be,0,0,VB
1847,the,0,0,DT
1848,case,0,0,NN
1849,if,0,0,IN
1850,the,0,0,DT
1851,server,0,0,NN
1852,has,0,0,VBZ
1853,rebooted,0,0,VBN
1854,in,0,0,IN
1855,the,0,0,DT
1856,interim,0,0,NN
1857,In,0,0,IN
1858,some,0,0,DT
1859,cases,0,0,NNS
1860,the,0,0,DT
1861,server,0,0,NN
1862,may,0,0,MD
1863,encounter,0,0,NN
1864,an,0,0,DT
1865,error,0,0,NN
1866,while,0,0,IN
1867,obtaining,0,0,VBG
1868,the,0,0,DT
1869,attributes,0,0,NNS
1870,for,0,0,IN
1871,a,0,0,DT
1872,directory,0,0,NN
1873,entry,0,0,NN
1874,NULL.,0,0,NNP
1875,Instead,0,0,RB
1876,of,0,0,IN
1877,returning,0,0,VBG
1878,an,0,0,DT
1879,error,0,0,NN
1880,for,0,0,IN
1881,the,0,0,DT
1882,entire,0,0,JJ
1883,READDIR,0,0,NN
1884,operation,0,0,NN
1885,the,0,0,DT
1886,server,0,0,NN
1887,can,0,0,MD
1888,instead,0,0,RB
1889,return,0,0,NN
1890,the,0,0,DT
1891,attribute,0,0,NN
1892,'fattr4_rdattr_error',0,0,NN
1893,NULL.,0,0,NNP
1894,With,0,0,IN
1895,this,0,0,DT
1896,the,0,0,DT
1897,server,0,0,NN
1898,is,0,0,VBZ
1899,able,0,0,JJ
1900,to,0,0,TO
1901,communicate,0,0,NN
1902,the,0,0,DT
1903,failure,0,0,NN
1904,to,0,0,TO
1905,the,0,0,DT
1906,client,0,0,NN
1907,and,0,0,CC
1908,not,0,0,RB
1909,fail,0,0,NN
1910,the,0,0,DT
1911,entire,0,0,JJ
1912,operation,0,0,NN
1913,in,0,0,IN
1914,the,0,0,DT
1915,instance,0,0,NN
1916,of,0,0,IN
1917,what,0,0,WP
1918,might,0,0,MD
1919,be,0,0,VB
1920,a,0,0,DT
1921,transient,0,0,NN
1922,failure,0,0,NN
1923,NULL.,0,0,NNP
1924,Obviously,0,0,RB
1925,the,0,0,DT
1926,client,0,0,NN
1927,must,0,0,MD
1928,request,0,0,NN
1929,the,0,0,DT
1930,fattr4_rdattr_error,0,0,NN
1931,attribute,0,0,NN
1932,for,0,0,IN
1933,this,0,0,DT
1934,method,0,0,NN
1935,to,0,0,TO
1936,work,0,0,NN
1937,properly,0,0,RB
1938,NULL.,0,0,NNP
1939,If,0,0,IN
1940,the,0,0,DT
1941,client,0,0,NN
1942,does,0,0,VBZ
1943,not,0,0,RB
1944,request,0,0,NN
1945,the,0,0,DT
1946,attribute,0,0,NN
1947,the,0,0,DT
1948,server,0,0,NN
1949,has,0,0,VBZ
1950,no,0,0,DT
1951,choice,0,0,NN
1952,but,0,0,CC
1953,to,0,0,TO
1954,return,0,0,NN
1955,failure,0,0,NN
1956,for,0,0,IN
1957,the,0,0,DT
1958,entire,0,0,JJ
1959,READDIR,0,0,NN
1960,operation,0,0,NN
1961,For,0,0,IN
1962,some,0,0,DT
1963,file,0,0,NN
1964,system,0,0,NN
1965,environments,0,0,NNS
1966,the,0,0,DT
1967,directory,0,0,NN
1968,entries,0,0,NNS
1969,""".""",0,0,``
1970,and,0,0,CC
1971,"""..""",0,0,``
1972,have,0,0,VB
1973,special,0,0,JJ
1974,meaning,0,0,NN
1975,and,0,0,CC
1976,in,0,0,IN
1977,other,0,0,JJ
1978,environments,0,0,NNS
1979,they,0,0,PRP
1980,may,0,0,MD
1981,not,0,0,RB
1982,NULL.,0,0,NNP
1983,If,0,0,IN
1984,the,0,0,DT
1985,server,0,0,NN
1986,supports,0,0,NNS
1987,these,0,0,DT
1988,special,0,0,JJ
1989,entries,0,0,NNS
1990,within,0,0,IN
1991,a,0,0,DT
1992,directory,0,0,NN
1993,they,0,0,PRP
1994,should,0,0,MD
1995,not,0,0,RB
1996,be,0,0,VB
1997,returned,0,0,VBN
1998,to,0,0,TO
1999,the,0,0,DT
2000,client,0,0,NN
2001,as,0,0,IN
2002,part,0,0,NN
2003,of,0,0,IN
2004,the,0,0,DT
2005,READDIR,0,0,NN
2006,response,0,0,NN
2007,NULL.,0,0,NNP
2008,To,0,0,TO
2009,enable,0,0,JJ
2010,some,0,0,DT
2011,client,0,0,NN
2012,environments,0,0,NNS
2013,the,0,0,DT
2014,cookie,0,0,NN
2015,values,0,0,NNS
2016,of,0,0,IN
2017,0,0,0,CD
2018,1,0,0,CD
2019,and,0,0,CC
2020,2,0,0,CD
2021,are,0,0,VBP
2022,to,0,0,TO
2023,be,0,0,VB
2024,considered,0,0,VBN
2025,reserved,0,0,VBN
2026,NULL.,0,0,NNP
2027,Note,0,0,NN
2028,that,0,0,IN
2029,the,0,0,DT
2030,UNIX,0,0,NN
2031,client,0,0,NN
2032,will,0,0,MD
2033,use,0,0,NN
2034,these,0,0,DT
2035,values,0,0,NNS
2036,when,0,0,WRB
2037,combining,0,0,VBG
2038,the,0,0,DT
2039,server's,0,0,NN
2040,response,0,0,NN
2041,and,0,0,CC
2042,local,0,0,JJ
2043,representations,0,0,NNS
2044,to,0,0,TO
2045,enable,0,0,JJ
2046,a,0,0,DT
2047,fully,0,0,RB
2048,formed,0,0,VBN
2049,UNIX,0,0,NN
2050,directory,0,0,NN
2051,presentation,0,0,NN
2052,to,0,0,TO
2053,the,0,0,DT
2054,application,0,0,NN
2055,For,0,0,IN
2056,READDIR,0,0,NN
2057,arguments,0,0,NNS
2058,cookie,0,0,NN
2059,values,0,0,NNS
2060,of,0,0,IN
2061,1,0,0,CD
2062,and,0,0,CC
2063,2,0,0,CD
2064,SHOULD,0,0,MD
2065,NOT,0,0,NN
2066,be,0,0,VB
2067,used,0,0,VBN
2068,and,0,0,CC
2069,for,0,0,IN
2070,READDIR,0,0,NN
2071,results,0,0,NNS
2072,cookie,0,0,NN
2073,values,0,0,NNS
2074,of,0,0,IN
2075,0,0,0,CD
2076,1,0,0,CD
2077,and,0,0,CC
2078,2,0,0,CD
2079,MUST,0,0,NN
2080,NOT,0,0,NN
2081,be,0,0,VB
2082,returned,0,0,VBN
2083,On,0,0,IN
2084,success,0,0,NN
2085,the,0,0,DT
2086,current,0,0,JJ
2087,filehandle,0,0,NN
2088,retains,0,0,NNS
2089,its,0,0,PRP$
2090,value,0,0,NN
2091,16.24.5.,0,0,CD
2092,The,0,0,DT
2093,server's,0,0,NN
2094,file,0,0,NN
2095,system,0,0,NN
2096,directory,0,0,NN
2097,representations,0,0,NNS
2098,can,0,0,MD
2099,differ,0,0,NN
2100,greatly,0,0,RB
2101,NULL.,0,0,NNP
2102,A,0,0,DT
2103,client's,0,0,NN
2104,programming,0,0,VBG
2105,interfaces,0,0,NNS
2106,may,0,0,MD
2107,also,0,0,RB
2108,be,0,0,VB
2109,bound,0,0,NN
2110,to,0,0,TO
2111,the,0,0,DT
2112,local,0,0,JJ
2113,operating,0,0,NN
2114,environment,0,0,NN
2115,in,0,0,IN
2116,a,0,0,DT
2117,way,0,0,NN
2118,that,0,0,IN
2119,does,0,0,VBZ
2120,not,0,0,RB
2121,translate,0,0,NN
2122,well,0,0,RB
2123,into,0,0,IN
2124,the,0,0,DT
2125,NFS,0,0,NN
2126,protocol,0,0,NN
2127,NULL.,0,0,NNP
2128,Therefore,0,0,RB
2129,the,0,0,DT
2130,dircount,0,0,NN
2131,and,0,0,CC
2132,maxcount,0,0,NN
2133,fields,0,0,NNS
2134,are,0,0,VBP
2135,provided,0,0,VBN
2136,to,0,0,TO
2137,allow,0,0,VB
2138,the,0,0,DT
2139,client,0,0,NN
2140,the,0,0,DT
2141,ability,0,0,NN
2142,to,0,0,TO
2143,provide,0,0,NN
2144,guidelines,0,0,NNS
2145,to,0,0,TO
2146,the,0,0,DT
2147,server,0,0,NN
2148,NULL.,0,0,NNP
2149,If,0,0,IN
2150,the,0,0,DT
2151,client,0,0,NN
2152,is,0,0,VBZ
2153,aggressive,0,0,JJ
2154,about,0,0,IN
2155,attribute,0,0,NN
2156,collection,0,0,NN
2157,during,0,0,IN
2158,a,0,0,DT
2159,READDIR,0,0,NN
2160,the,0,0,DT
2161,server,0,0,NN
2162,has,0,0,VBZ
2163,an,0,0,DT
2164,idea,0,0,NN
2165,of,0,0,IN
2166,how,0,0,WRB
2167,to,0,0,TO
2168,limit,0,0,NN
2169,the,0,0,DT
2170,encoded,0,0,VBN
2171,response,0,0,NN
2172,NULL.,0,0,NNP
2173,The,0,0,DT
2174,dircount,0,0,NN
2175,field,0,0,NN
2176,provides,0,0,VBZ
2177,a,0,0,DT
2178,hint,0,0,NN
2179,on,0,0,IN
2180,the,0,0,DT
2181,number,0,0,NN
2182,of,0,0,IN
2183,entries,0,0,NNS
2184,based,0,0,VBN
2185,solely,0,0,RB
2186,on,0,0,IN
2187,the,0,0,DT
2188,names,0,0,NNS
2189,of,0,0,IN
2190,the,0,0,DT
2191,directory,0,0,NN
2192,entries,0,0,NNS
2193,NULL.,0,0,NNP
2194,Since,0,0,IN
2195,it,0,0,PRP
2196,is,0,0,VBZ
2197,a,0,0,DT
2198,hint,0,0,NN
2199,it,0,0,PRP
2200,may,0,0,MD
2201,be,0,0,VB
2202,possible,0,0,JJ
2203,that,0,0,IN
2204,a,0,0,DT
2205,dircount,0,0,NN
2206,value,0,0,NN
2207,is,0,0,VBZ
2208,zero,0,0,NN
2209,NULL.,0,0,NNP
2210,In,0,0,IN
2211,this,0,0,DT
2212,case,0,0,NN
2213,the,0,0,DT
2214,server,0,0,NN
2215,is,0,0,VBZ
2216,free,0,0,JJ
2217,to,0,0,TO
2218,ignore,0,0,NN
2219,the,0,0,DT
2220,dircount,0,0,NN
2221,value,0,0,NN
2222,and,0,0,CC
2223,return,0,0,NN
2224,directory,0,0,NN
2225,information,0,0,NN
2226,based,0,0,VBN
2227,on,0,0,IN
