,entity,tag
1930,'fattr4_rdattr_error',0
1931,<NULL>.,0
1933,With,0
1934,"this,",0
1935,the,0
1936,server,0
1937,is,0
1938,able,0
1939,to,0
1940,communicate,0
1941,the,0
1942,failure,0
1943,to,0
1944,the,0
1945,client,0
1946,and,0
1947,not,0
1948,fail,0
1949,the,0
1950,entire,0
1951,operation,0
1952,in,0
1953,the,0
1954,instance,0
1955,of,0
1956,what,0
1957,might,0
1958,be,0
1959,a,0
1960,transient,0
1961,failure,0
1962,<NULL>.,0
1963,"Obviously,",0
1964,the,0
1965,client,0
1966,must,0
1967,request,0
1968,the,0
1969,fattr4_rdattr_error,0
1970,attribute,0
1971,for,0
1972,this,0
1973,method,0
1974,to,0
1975,work,0
1976,properly,0
1977,<NULL>.,0
1979,If,0
1980,the,0
1981,client,0
1982,does,0
1983,not,0
1984,request,0
1985,the,0
1986,"attribute,",0
1987,the,0
1988,server,0
1989,has,0
1990,no,0
1991,choice,0
1992,but,0
1993,to,0
1994,return,0
1995,failure,0
1996,for,0
1997,the,0
1998,entire,0
1999,READDIR,0
2000,operation,0
2001,For,0
2002,some,0
2003,file,0
2004,system,0
2005,"environments,",0
2006,the,0
2007,directory,0
2008,entries,0
2009,""".""",0
2010,and,0
2011,"""..""",0
2012,have,0
2013,special,0
2014,"meaning,",0
2015,and,0
2016,in,0
2017,other,0
2018,"environments,",0
2019,they,0
2020,may,0
2021,not,0
2022,<NULL>.,0
2024,If,0
2025,the,0
2026,server,0
2027,supports,0
2028,these,0
2029,special,0
2030,entries,0
2031,within,0
2032,a,0
2033,"directory,",0
2034,they,0
2035,should,0
2036,not,0
2037,be,0
2038,returned,0
2039,to,0
2040,the,0
2041,client,0
2042,as,0
2043,part,0
2044,of,0
2045,the,0
2046,READDIR,0
2047,response,0
2048,<NULL>.,0
2049,To,0
2050,enable,0
2051,some,0
2052,client,0
2053,"environments,",0
2054,the,0
2055,cookie,0
2056,values,0
2057,of,0
2058,"0,",0
2059,"1,",0
2060,and,0
2061,2,0
2062,are,0
2063,to,0
2064,be,0
2065,considered,0
2066,reserved,0
2067,<NULL>.,0
2069,Note,0
2070,that,0
2071,the,0
2072,UNIX,0
2073,client,0
2074,will,0
2075,use,0
2076,these,0
2077,values,0
2078,when,0
2079,combining,0
2080,the,0
2081,server's,0
2082,response,0
2083,and,0
2084,local,0
2085,representations,0
2086,to,0
2087,enable,0
2088,a,0
2089,fully,0
2090,formed,0
2091,UNIX,0
2092,directory,0
2093,presentation,0
2094,to,0
2095,the,0
2096,application,0
2097,For,0
2098,READDIR,0
2099,"arguments,",0
2100,cookie,0
2101,values,0
2102,of,0
2103,1,0
2104,and,0
2105,2,0
2106,SHOULD,0
2107,NOT,0
2108,be,0
2109,"used,",0
2110,and,0
2111,for,0
2112,READDIR,0
2113,"results,",0
2114,cookie,0
2115,values,0
2116,of,0
2117,"0,",0
2118,"1,",0
2119,and,0
2120,2,0
2121,MUST,0
2122,NOT,0
2123,be,0
2124,returned,0
2125,On,0
2126,"success,",0
2127,the,0
2128,current,0
2129,filehandle,0
2130,retains,0
2131,its,0
2132,value,0
2133,16.24.5.,0
2135,The,0
2136,server's,0
2137,file,0
2138,system,0
2139,directory,0
2140,representations,0
2141,can,0
2142,differ,0
2143,greatly,0
2144,<NULL>.,0
2146,A,0
2147,client's,0
2148,programming,0
2149,interfaces,0
2150,may,0
2151,also,0
2152,be,0
2153,bound,0
2154,to,0
2155,the,0
2156,local,0
2157,operating,0
2158,environment,0
2159,in,0
2160,a,0
2161,way,0
2162,that,0
2163,does,0
2164,not,0
2165,translate,0
2166,well,0
2167,into,0
2168,the,0
2169,NFS,0
2170,protocol,0
2171,<NULL>.,0
2173,"Therefore,",0
2174,the,0
2175,dircount,0
2176,and,0
2177,maxcount,0
2178,fields,0
2179,are,0
2180,provided,0
2181,to,0
2182,allow,0
2183,the,0
2184,client,0
2185,the,0
2186,ability,0
2187,to,0
2188,provide,0
2189,guidelines,0
2190,to,0
2191,the,0
2192,server,0
2193,<NULL>.,0
2195,If,0
2196,the,0
2197,client,0
2198,is,0
2199,aggressive,0
2200,about,0
2201,attribute,0
2202,collection,0
2203,during,0
2204,a,0
2205,"READDIR,",0
2206,the,0
2207,server,0
2208,has,0
2209,an,0
2210,idea,0
2211,of,0
2212,how,0
2213,to,0
2214,limit,0
2215,the,0
2216,encoded,0
2217,response,0
2218,<NULL>.,0
2220,The,0
2221,dircount,0
2222,field,0
2223,provides,0
2224,a,0
2225,hint,0
2226,on,0
2227,the,0
2228,number,0
2229,of,0
2230,entries,0
2231,based,0
2232,solely,0
2233,on,0
2234,the,0
2235,names,0
2236,of,0
2237,the,0
2238,directory,0
2239,entries,0
2240,<NULL>.,0
2242,Since,0
2243,it,0
2244,is,0
2245,a,0
2246,"hint,",0
2247,it,0
2248,may,0
2249,be,0
2250,possible,0
2251,that,0
2252,a,0
2253,dircount,0
2254,value,0
2255,is,0
2256,zero,0
2257,<NULL>.,0
2259,In,0
2260,this,0
2261,"case,",0
2262,the,0
2263,server,0
2264,is,0
2265,free,0
2266,to,0
2267,ignore,0
2268,the,0
2269,dircount,0
2270,value,0
2271,and,0
2272,return,0
2273,directory,0
2274,information,0
2275,based,0
2276,on,0
2277,the,0
2278,specified,0
2279,maxcount,0
2280,value,0
2281,As,0
2282,there,0
2283,is,0
2284,no,0
2285,way,0
2286,for,0
2287,the,0
2288,client,0
2289,to,0
2290,indicate,0
2291,that,0
2292,a,0
2293,cookie,0
2294,"value,",0
2295,once,0
2296,"received,",0
2297,will,0
2298,not,0
2299,be,0
2300,subsequently,0
2301,"used,",0
2302,server,0
2303,implementations,0
2304,should,0
2305,avoid,0
2306,schemes,0
2307,that,0
2308,allocate,0
2309,memory,0
2310,corresponding,0
2311,to,0
2312,a,0
2313,returned,0
2314,cookie,0
2315,<NULL>.,0
2317,Such,0
2318,allocation,0
2319,can,0
2320,be,0
2321,avoided,0
2322,if,0
2323,the,0
2324,server,0
2325,bases,0
2326,cookie,0
2327,values,0
2328,on,0
2329,a,0
2330,value,0
2331,such,0
2332,as,0
2333,the,0
2334,offset,0
2335,within,0
2336,the,0
2337,directory,0
2338,where,0
2339,the,0
2340,scan,0
2341,is,0
2342,to,0
2343,be,0
2344,resumed,0
2345,Cookies,0
2346,generated,0
2347,by,0
2348,such,0
2349,techniques,0
2350,should,0
2351,be,0
2352,designed,0
2353,to,0
2354,remain,0
2355,valid,0
2356,despite,0
2357,modification,0
2358,of,0
2359,the,0
2360,associated,0
2361,directory,0
2362,<NULL>.,0
2364,If,0
2365,a,0
2366,server,0
2367,were,0
2368,to,0
2369,invalidate,0
2370,a,0
2371,cookie,0
2372,because,0
2373,of,0
2374,a,0
2375,directory,0
2376,"modification,",0
2377,READDIRs,0
2378,of,0
2379,large,0
2380,directories,0
2381,might,0
2382,never,0
2383,finish,0
2384,If,0
2385,a,0
2386,directory,0
2387,is,0
2388,deleted,0
2389,after,0
2390,the,0
2391,client,0
2392,has,0
2393,carried,0
2394,out,0
2395,one,0
2396,or,0
2397,more,0
2398,READDIR,0
2399,operations,0
2400,on,0
2401,the,0
2402,"directory,",0
2403,the,0
2404,cookies,0
2405,returned,0
2406,will,0
2407,become,0
2408,invalid;,0
2409,"however,",0
2410,the,0
2411,server,0
2412,does,0
2413,not,0
2414,need,0
2415,to,0
2416,be,0
2417,"concerned,",0
2418,as,0
2419,the,0
2420,directory,0
2421,filehandle,0
2422,used,0
2423,previously,0
2424,would,0
2425,have,0
2426,become,0
2427,stale,0
2428,and,0
2429,would,0
2430,be,0
2431,reported,0
2432,as,0
2433,such,0
2434,on,0
2435,subsequent,0
2436,READDIR,0
2437,operations,0
2438,<NULL>.,0
2440,The,0
2441,server,0
2442,would,0
2443,not,0
2444,need,0
2445,to,0
2446,check,0
2447,the,0
2448,cookie,0
2449,verifier,0
2450,in,0
2451,this,0
2452,case,0
2453,"However,",0
2454,certain,0
2455,reorganization,0
2456,operations,0
2457,on,0
2458,a,0
2459,directory,0
2460,(including,0
2461,directory,0
2462,compaction),0
2463,may,0
2464,invalidate,0
2465,READDIR,0
2466,cookies,0
2467,previously,0
2468,given,0
2469,out,0
2470,<NULL>.,0
2472,When,0
2473,such,0
2474,a,0
2475,situation,0
2476,"occurs,",0
2477,the,0
2478,server,0
2479,should,0
2480,modify,0
2481,the,0
2482,cookie,0
2483,verifier,0
2484,so,0
2485,as,0
2486,to,0
2487,disallow,0
2488,the,0
2489,use,0
2490,of,0
2491,cookies,0
2492,that,0
2493,would,0
2494,otherwise,0
2495,no,0
2496,longer,0
2497,be,0
2498,valid,0
2499,The,0
2500,cookieverf,0
2501,may,0
2502,be,0
2503,used,0
2504,by,0
2505,the,0
2506,server,0
2507,to,0
2508,help,0
2509,manage,0
2510,cookie,0
2511,values,0
2512,that,0
2513,may,0
2514,become,0
2515,stale,0
2516,<NULL>.,0
2518,It,0
2519,should,0
2520,be,0
2521,a,0
2522,rare,0
2523,occurrence,0
2524,that,0
2525,a,0
2526,server,0
2527,is,0
2528,unable,0
2529,to,0
2530,continue,0
2531,properly,0
2532,reading,0
2533,a,0
2534,directory,0
2535,with,0
2536,the,0
2537,provided,0
2538,cookie/cookieverf,0
2539,pair,0
2540,<NULL>.,0
2542,The,0
2543,server,0
2544,should,0
2545,make,0
2546,every,0
2547,effort,0
2548,to,0
2549,avoid,0
2550,this,0
2551,condition,0
2552,since,0
2553,the,0
2554,application,0
2555,at,0
2556,the,0
2557,client,0
2558,may,0
2559,not,0
2560,be,0
2561,able,0
2562,to,0
2563,properly,0
2564,handle,0
2565,this,0
2566,type,0
2567,of,0
2568,failure,0
2569,The,0
2570,use,0
2571,of,0
2572,the,0
2573,cookieverf,0
2574,will,0
2575,also,0
2576,protect,0
2577,the,0
2578,client,0
2579,from,0
2580,using,0
2581,READDIR,0
2582,cookie,0
2583,values,0
2584,that,0
2585,may,0
2586,be,0
2587,stale,0
2588,<NULL>.,0
2590,For,0
2591,"example,",0
2592,if,0
2593,the,0
2594,file,0
2595,system,0
2596,has,0
2597,been,0
2598,"migrated,",0
2599,the,0
2600,server,0
2601,may,0
2602,or,0
2603,may,0
2604,not,0
2605,be,0
2606,able,0
2607,to,0
2608,use,0
2609,the,0
2610,same,0
2611,cookie,0
2612,values,0
2613,to,0
2614,service,0
2615,READDIR,0
2616,as,0
2617,the,0
2618,previous,0
2619,server,0
2620,used,0
2621,<NULL>.,0
2623,With,0
2624,the,0
2625,client,0
2626,providing,0
2627,the,0
2628,"cookieverf,",0
2629,the,0
2630,server,0
2631,is,0
2632,able,0
2633,to,0
2634,provide,0
2635,the,0
2636,appropriate,0
2637,response,0
2638,to,0
2639,the,0
2640,client,0
2641,<NULL>.,0
2643,This,0
2644,prevents,0
2645,the,0
2646,case,0
2647,where,0
2648,the,0
2649,server,0
2650,may,0
2651,accept,0
2652,a,0
2653,cookie,0
2654,value,0
2655,but,0
2656,the,0
2657,underlying,0
2658,directory,0
2659,has,0
2660,changed,0
2661,and,0
2662,the,0
2663,response,0
2664,is,0
2665,invalid,0
2666,from,0
2667,the,0
2668,client's,0
2669,context,0
2670,of,0
2671,its,0
2672,previous,0
2673,READDIR,0
2674,Since,0
2675,some,0
2676,servers,0
2677,will,0
2678,not,0
2679,be,0
2680,returning,0
2681,""".""",0
2682,and,0
2683,"""..""",0
2684,entries,0
2685,as,0
2686,has,0
2687,been,0
2688,done,0
2689,with,0
2690,previous,0
2691,versions,0
2692,of,0
2693,the,0
2694,NFS,0
2695,"protocol,",0
2696,the,0
2697,client,0
2698,that,0
2699,requires,0
2700,these,0
2701,entries,0
2702,be,0
2703,present,0
2704,in,0
2705,READDIR,0
2706,responses,0
2707,must,0
2708,fabricate,0
2709,them,0
2710,16.29.4.,0
2712,Set,0
2713,the,0
2714,current filehandle,Variable
2715,to,0
2716,the,0
2717,value,0
2718,in,0
2719,the,0
2720,saved filehandle,Variable
2721,<NULL>.,0
2723,If,0
2724,there,0
2725,is,0
2726,no,0
2727,saved,0
2728,"filehandle,",0
2729,then,0
2730,return,0
2731,the,0
2732,error,0
2733,NFS4ERR_RESTOREFH,Value
2734,<NULL>,Variable
2735,16.29.5.,0
2737,Operations,0
2738,like,0
2739,OPEN,0
2740,and,0
2741,LOOKUP,0
2742,use,0
2743,the,0
2744,current,0
2745,filehandle,0
2746,to,0
2747,represent,0
2748,a,0
2749,directory,0
2750,and,0
2751,replace,0
2752,it,0
2753,with,0
2754,a,0
2755,new,0
2756,filehandle,0
2757,<NULL>.,0
2759,Assuming,0
2760,that,0
2761,the,0
2762,previous,0
2763,filehandle,0
2764,was,0
2765,saved,0
2766,with,0
2767,a,0
2768,SAVEFH,0
2769,"operator,",0
2770,the,0
2771,previous,0
2772,filehandle,0
2773,can,0
2774,be,0
2775,restored,0
2776,as,0
2777,the,0
2778,current,0
2779,filehandle,0
2780,<NULL>.,0
2782,This,0
2783,is,0
2784,commonly,0
2785,used,0
2786,to,0
2787,obtain,0
2788,post-operation,0
2789,attributes,0
2790,for,0
2791,the,0
2792,"directory,",0
2793,PUTFH,0
2794,(directory,0
2795,GETATTR,0
2796,attrbits,0
2801,(pre-op,0
2802,dir,0
2803,CREATE,0
2804,optbits,0
2805,"""foo""",0
2806,GETATTR,0
2807,attrbits,0
2812,(file,0
2813,GETATTR,0
2814,attrbits,0
2819,(post-op,0
2820,dir,0
2821,16.2.4.,0
2822,The,0
2823,CLOSE,0
2824,operation,0
2825,releases,0
2826,share,0
2827,reservations,0
2828,for,0
2829,the,0
2830,regular,0
2831,or,0
2832,named,0
2833,attribute,0
2834,file,0
2835,as,0
2836,specified,0
2837,by,0
2838,the,0
2839,current filehandle,Variable
2840,<NULL>.,0
2842,The,0
2843,share,0
2844,reservations,0
2845,and,0
2846,other,0
2847,state,0
2848,information,0
2849,released,0
2850,at,0
2851,the,0
2852,server,0
2853,as,0
2854,a,0
2855,result,0
2856,of,0
2857,this,0
2858,CLOSE,0
2859,are,0
2860,only,0
2861,associated,0
2862,with,0
2863,the,0
2864,supplied,0
2865,stateid,Variable
2866,<NULL>.,0
2868,The,0
2869,sequence id,Variable
2870,provides,0
2871,for,0
2872,the,0
2873,correct,0
2874,ordering,0
2875,<NULL>.,0
2877,State,0
2878,associated,0
2879,with,0
2880,other,0
2881,OPENs,0
2882,is,0
2883,not,0
2884,affected,0
2885,If,0
2886,byte-range locks,Variable
2887,are,0
2888,"held,",0
2889,the,0
2890,client,0
2891,SHOULD,0
2892,release,0
2893,all,0
2894,locks,0
2895,before,0
2896,issuing,0
2897,a,0
2898,CLOSE,0
2899,<NULL>,Value
2902,The,0
2903,server,0
2904,MAY,0
2905,free,0
2906,all,0
2907,outstanding,0
2908,locks,0
2909,on,0
2910,"CLOSE,",0
2911,but,0
2912,some,0
2913,servers,0
2914,may,0
2915,not,0
2916,support,0
2917,the,0
2918,CLOSE,0
2919,of,0
2920,a,0
2921,file,0
2922,that,0
2923,still,0
2924,has,0
2925,byte-range locks,Variable
2926,held,0
2927,<NULL>.,0
2929,The,0
2930,server,0
2931,MUST,0
2932,return,0
2933,failure,Value
2934,if,0
2935,any,0
2936,locks,Variable
2937,would,0
2938,exist,0
2939,after,0
2940,the,0
2941,CLOSE,0
2942,<NULL>,Variable
2943,On,0
2944,success,Value
2946,the,0
2947,current filehandle,Variable
2948,retains,0
2949,its,0
2950,value,Value
2951,<NULL>,Variable
2952,16.2.5.,0
2953,Even,0
2954,though,0
2955,CLOSE,0
2956,returns,0
2957,a,0
2958,stateid,Variable
2960,this,0
2961,stateid,Variable
2962,is,0
2963,not,0
2964,useful,0
2965,to,0
2966,the,0
2967,client,0
2968,and,0
2969,should,0
2970,be,0
2971,treated,0
2972,as,0
2973,deprecated,0
2974,<NULL>.,0
2976,CLOSE,0
2977,"""shuts",0
2978,"down""",0
2979,the,0
2980,state,0
2981,associated,0
2982,with,0
2983,all,0
2984,OPENs,0
2985,for,0
2986,the,0
2987,file,0
2988,by,0
2989,a,0
2990,single,0
2991,open-owner,0
2992,<NULL>.,0
2994,As,0
2995,noted,0
2996,"above,",0
2997,CLOSE,0
2998,will,0
2999,either,0
3000,release,0
3001,all,0
3002,file,0
3003,locking,0
3004,state,0
3005,or,0
3006,return,0
3007,an,0
3008,error,0
3009,<NULL>.,0
3011,"Therefore,",0
3012,the,0
3013,stateid,Variable
3014,returned,0
3015,by,0
3016,CLOSE,0
3017,is,0
3018,not,0
3019,useful,0
3020,for,0
3021,the,0
3022,operations,0
3023,that,0
3024,follow,0
3025,<NULL>.,0
3026,16.4.4.,0
3028,The,0
3029,CREATE,0
3030,operation,0
3031,creates,0
3032,a,0
3033,non-regular,0
3034,file,0
3035,object,0
3036,in,0
3037,a,0
3038,directory,0
3039,with,0
3040,a,0
3041,given,0
3042,name,0
3043,<NULL>.,0
3046,The,0
3047,OPEN,0
3048,operation,0
3049,is,0
3050,used,0
3051,to,0
3052,create,0
3053,a,0
3054,regular,0
3055,file,0
3056,<NULL>.,0
3057,The,0
3058,objname,0
3059,specifies,0
3060,the,0
3061,name,0
3062,for,0
3063,the,0
3064,new,0
3065,object,0
3066,<NULL>.,0
3069,The,0
3070,objtype,0
3071,determines,0
3072,the,0
3073,type,0
3074,of,0
3075,object,0
3076,to,0
3077,be,0
3078,created:,0
3079,"directory,",0
3080,"symlink,",0
3081,etc,0
3082,<NULL>.,0
3083,If,0
3084,an,0
3085,object,Variable
3086,of,0
3087,the,0
3088,same,0
3089,name,Value
3090,already,0
3091,exists,0
3092,in,0
3093,the,0
3094,"directory,",0
3095,the,0
3096,server,0
3097,will,0
3098,return,0
3099,the,0
3100,error,0
3101,NFS4ERR_EXIST,Value
3102,<NULL>,Variable
3104,For,0
3105,the,0
3106,directory,0
3107,where,0
3108,the,0
3109,new,0
3110,file,0
3111,object,0
3112,was,0
3113,"created,",0
3114,the,0
3115,server,0
3116,returns,0
3117,change_info4,0
3118,information,0
3119,in,0
3120,cinfo,Variable
3121,<NULL>,Variable
3125,With,0
3126,the,0
3127,atomic,0
3128,field,0
3129,of,0
3130,the,0
3131,change_info4,0
3132,"struct,",0
3133,the,0
3134,server,0
3135,will,0
3136,indicate,0
3137,if,0
3138,the,0
3139,before,0
3140,and,0
3141,after,0
3142,change,0
3143,attributes,0
3144,were,0
3145,obtained,0
3146,atomically,0
3147,with,0
3148,respect,0
3149,to,0
3150,the,0
3151,file,0
3152,object,0
3153,creation,0
3154,<NULL>.,0
3155,If,0
3156,the,0
3157,objname,Variable
3158,is,0
3159,of,0
3160,zero,Value
3161,"length,",0
3162,NFS4ERR_INVAL,Value
3163,will,0
3164,be,0
3165,returned,0
3166,<NULL>,Variable
3169,The,0
3170,objname,Variable
3171,is,0
3172,also,0
3173,subject,0
3174,to,0
3175,the,0
3176,normal,0
3177,UTF-8,Value
3179,character,0
3180,"support,",0
3181,and,0
3182,name,0
3183,checks,0
3184,<NULL>.,0
3187,See,0
3188,Section,0
3189,12,0
3190,<NULL>.,0
3191,7,0
3192,for,0
3193,further,0
3194,discussion,0
3195,<NULL>.,0
3196,The,0
3197,current,0
3198,filehandle,0
3199,is,0
3200,replaced,0
3201,by,0
3202,that,0
3203,of,0
3204,the,0
3205,new,0
3206,object,0
3207,<NULL>.,0
3208,The,0
3209,createattrs,0
3210,field,0
3211,specifies,0
3212,the,0
3213,initial,0
3214,set,0
3215,of,0
3216,attributes,0
3217,for,0
3218,the,0
3219,object,0
3220,<NULL>.,0
3223,The,0
3224,set,0
3225,of,0
3226,attributes,0
3227,may,0
3228,include,0
3229,any,0
3230,writable,0
3231,attribute,0
3232,valid,0
3233,for,0
3234,the,0
3235,object,0
3236,type,0
3237,<NULL>.,0
3240,When,0
3241,the,0
3242,operation,0
3243,is,0
3244,successful,Value
3246,the,0
3247,server,0
3248,will,0
3249,return,0
3250,to,0
3251,the,0
3252,client,0
3253,an,0
3254,attribute mask,Variable
3255,signifying,0
3256,which,0
3257,attributes,0
3258,were,0
3259,successfully,0
3260,set,0
3261,for,0
3262,the,0
3263,object,0
3264,<NULL>,Variable
3266,If,0
3267,createattrs,0
3268,includes,0
3269,neither,0
3270,the,0
3271,owner,0
3272,attribute,0
3273,nor,0
3274,an,0
3275,ACL,0
3276,with,0
3277,an,0
3278,ACE,0
3279,for,0
3280,the,0
3281,"owner,",0
3282,and,0
3283,if,0
3284,the,0
3285,server's,0
3286,file,0
3287,system,0
3288,both,0
3289,supports,0
3290,and,0
3291,requires,0
3292,an,0
3293,owner,0
3294,attribute,0
3295,(or,0
3296,an,0
3297,owner,0
3298,"ACE),",0
3299,then,0
3300,the,0
3301,server,0
3302,MUST,0
3303,derive,0
3304,the,0
3305,owner,0
3306,(or,0
3307,the,0
3308,owner,0
3309,ACE),0
3310,<NULL>.,0
3313,This,0
3314,would,0
3315,typically,0
3316,be,0
3317,from,0
3318,the,0
3319,principal,0
3320,indicated,0
3321,in,0
3322,the,0
3323,RPC,0
3324,credentials,0
3325,of,0
3326,the,0
3327,"call,",0
3328,butthe,0
3329,server's,0
3330,operating,0
3331,environment,0
3332,or,0
3333,file,0
3334,system,0
3335,semantics,0
3336,may,0
3337,dictate,0
3338,other,0
3339,methods,0
3340,of,0
3341,derivation,0
3342,<NULL>.,0
3345,"Similarly,",0
3346,if,0
3347,createattrs,0
3348,includes,0
3349,neither,0
3350,the,0
3351,group,0
3352,attribute,0
3353,nor,0
3354,a,0
3355,group,0
3356,"ACE,",0
3357,and,0
3358,if,0
3359,the,0
3360,server's,0
3361,file,0
3362,system,0
3363,both,0
3364,supports,0
3365,and,0
3366,requires,0
3367,the,0
3368,notion,0
3369,of,0
3370,a,0
3371,group,0
3372,attribute,0
3373,(or,0
3374,group,0
3375,"ACE),",0
3376,the,0
3377,server,0
3378,MUST,0
3379,derive,0
3380,the,0
3381,group,0
3382,attribute,0
3383,(or,0
3384,the,0
3385,corresponding,0
3386,owner,0
3387,ACE),0
3388,for,0
3389,the,0
3390,file,0
3391,<NULL>.,0
3394,This,0
3395,could,0
3396,be,0
3397,from,0
3398,the,0
3399,RPC's,0
3400,"credentials,",0
3401,such,0
3402,as,0
3403,the,0
3404,group,0
3405,principal,0
3406,if,0
3407,the,0
3408,credentials,0
3409,include,0
3410,it,0
3411,(such,0
3412,as,0
3413,with,0
3414,"AUTH_SYS),",0
3415,from,0
3416,the,0
3417,group,0
3418,identifier,0
3419,associated,0
3420,with,0
3421,the,0
3422,principal,0
3423,in,0
3424,the,0
3425,credentials,0
3426,(e,0
3427,<NULL>.,0
3428,g,0
3429,<NULL>.,0
3430,",",0
3431,POSIX,0
3432,systems,0
3433,have,0
3434,a,0
3435,user,0
3436,database,0
3437,[getpwnam],0
3438,that,0
3439,has,0
3440,the,0
3441,group,0
3442,identifier,0
3443,for,0
3444,every,0
3445,user,0
3446,"identifier),",0
3447,inherited,0
3448,from,0
3449,the,0
3450,directory,0
3451,the,0
3452,object,0
3453,is,0
3454,created,0
3455,"in,",0
3456,or,0
3457,whatever,0
3458,else,0
3459,the,0
3460,server's,0
3461,operating,0
3462,environment,0
3463,or,0
3464,file,0
3465,system,0
3466,semantics,0
3467,dictate,0
3468,<NULL>.,0
3471,This,0
3472,applies,0
3473,to,0
3474,the,0
3475,OPEN,0
3476,operation,0
3477,too,0
3478,<NULL>.,0
3479,"Conversely,",0
3480,it,0
3481,is,0
3482,possible,0
3483,the,0
3484,client,0
3485,will,0
3486,specify,0
3487,in,0
3488,createattrs,0
3489,an,0
3490,owner,0
3491,"attribute,",0
3492,group,0
3493,"attribute,",0
3494,or,0
3495,ACL,0
3496,that,0
3497,the,0
3498,principal,0
3499,indicated,0
3500,the,0
3501,RPC's,0
3502,credentials,0
3503,does,0
3504,not,0
3505,have,0
3506,permissions,0
3507,to,0
3508,create,0
3509,files,0
3510,for,0
3511,<NULL>.,0
3513,The,0
3514,error,0
3515,to,0
3516,be,0
3517,returned,0
3518,in,0
3519,this,0
3520,instance,0
3521,is,0
3522,NFS4ERR_PERM,0
3523,<NULL>.,0
3526,This,0
3527,applies,0
3528,to,0
3529,the,0
3530,OPEN,0
3531,operation,0
3532,too,0
3533,<NULL>.,0
3534,16.4.5.,0
3536,If,0
3537,the,0
3538,client,0
3539,desires,0
3540,to,0
3541,set,0
3542,attribute,0
3543,values,0
3544,after,0
3545,the,0
3546,"create,",0
3547,a,0
3548,SETATTR,0
3549,operation,0
3550,can,0
3551,be,0
3552,added,0
3553,to,0
3554,the,0
3555,COMPOUND,0
3556,request,0
3557,so,0
3558,that,0
3559,the,0
3560,appropriate,0
3561,attributes,0
3562,will,0
3563,be,0
3564,set,0
3565,<NULL>.,0
3566,16.6.4.,0
3568,DELEGRETURN,0
3569,returns,0
3570,the,0
3571,delegation,0
3572,represented,0
3573,by,0
3574,the,0
3575,current filehandle,Variable
3576,and,0
3577,stateid,Variable
3578,<NULL>,Variable
3579,Delegations,0
3580,may,0
3581,be,0
3582,returned,0
3583,when,0
3584,recalled,0
3585,or,0
3586,voluntarily,0
3587,"(i.e.,",0
3588,before,0
3589,the,0
3590,server,0
3591,has,0
3592,recalled,0
3593,them).,0
3595,In,0
3596,either,0
3597,"case,",0
3598,the,0
3599,client,0
3600,must,0
3601,properly,0
3602,propagate,0
3603,state,0
3604,changed,0
3605,under,0
3606,the,0
3607,context,0
3608,of,0
3609,the,0
3610,delegation,0
3611,to,0
3612,the,0
3613,server,0
3614,before,0
3615,returning,0
3616,the,0
3617,delegation,0
3618,16.19.4.,0
3620,This,0
3621,operation,0
3622,is,0
3623,used,0
3624,to,0
3625,adjust,0
3626,the,0
3627,share_access,0
3628,and,0
3629,share_deny,0
3630,bits,0
3631,for,0
3632,a,0
3633,given,0
